subjno	age	gender	isPractice	viewdist	CmToPixX	CmToPixY	SOA_frm	SOA_time	targNum	targID	targExample	targRace	targGender	firstTargPos	contrast	familiarity	curr_staircase	iStair	TrialNum	BlockNum	blktrl	sessionNum	TC_FIXATION	TC_RSVP_START	TC_RSVP_END	TC_BLANK	TC_RESPONSE_ONSET	RT2afc	resp_2afc	acc	RSVPOnsetVBL	RSVPOnsetTime	RSVPOffsetVBL	RSVPOffsetTime	startrt_2afc
13	21	0	0	90	36.1581920903955	36.241610738255	22	0.733481760174036	2	8	3	NaN	2	4	0.0528131511792984	0	1	NaN	1	1	1	1	120	220	320	NaN	520	0.50175319518894	2	1	NaN	2497001.5424872	NaN	2497002.5257629	2497003.0588741
13	21	0	0	90	36.1581920903955	36.241610738255	24	0.800161920189858	2	1	3	NaN	1	3	0.0528131511792984	0	1	NaN	2	1	2	1	120	220	320	NaN	520	0.39421934587881	2	0	NaN	2497004.625953	NaN	2497005.6093856	2497006.14250855
13	21	0	0	90	36.1581920903955	36.241610738255	6	0.200040480047464	2	6	3	NaN	1	5	0.0528131511792984	0	1	NaN	3	1	3	1	120	220	320	NaN	520	0.0771710937842727	1	1	NaN	2497007.3595108	NaN	2497008.342896	2497008.85943951
13	21	0	0	90	36.1581920903955	36.241610738255	21	0.700141680166125	2	4	2	NaN	1	5	0.0528131511792984	0	1	NaN	4	1	4	1	120	220	320	NaN	520	0.0610998435877264	1	1	NaN	2497009.7597606	NaN	2497010.7431311	2497011.25967626
13	21	0	0	90	36.1581920903955	36.241610738255	23	0.766821840181947	2	7	3	NaN	2	5	0.0528131511792984	0	1	NaN	5	1	5	1	120	220	320	NaN	520	0.349305394105613	1	0	NaN	2497012.1432181	NaN	2497013.1267094	2497013.64325141
13	21	0	0	90	36.1581920903955	36.241610738255	0	0	1	7	4	NaN	2	5	0.0528131511792984	0	1	NaN	6	1	6	1	110	210	310	NaN	510	0.146899595391005	2	1	NaN	2497014.8102275	NaN	2497015.7936264	2497016.3101824
13	21	0	0	90	36.1581920903955	36.241610738255	15	0.500101200118661	2	11	1	NaN	2	4	0.0528131511792984	0	1	NaN	7	1	7	1	120	220	320	NaN	520	0.0476700942963362	2	1	NaN	2497017.2771505	NaN	2497018.2605375	2497018.77708691
13	21	0	0	90	36.1581920903955	36.241610738255	17	0.566781360134482	2	1	1	NaN	1	4	0.0528131511792984	0	1	NaN	8	1	8	1	120	220	320	NaN	520	0.200658043846488	1	1	NaN	2497019.6439153	NaN	2497020.6273425	2497021.14398096
13	21	0	0	90	36.1581920903955	36.241610738255	24	0.800161920189858	2	11	4	NaN	2	4	0.0528131511792984	0	1	NaN	9	1	9	1	120	220	320	NaN	520	0.0104120941832662	2	1	NaN	2497022.1608359	NaN	2497023.1443504	2497023.66090471
13	21	0	0	90	36.1581920903955	36.241610738255	22	0.733481760174036	2	3	3	NaN	1	3	0.0528131511792984	0	1	NaN	10	1	10	1	120	220	320	NaN	520	0.174578344915062	1	1	NaN	2497024.4945073	NaN	2497025.4779092	2497025.99446236
13	21	0	0	90	36.1581920903955	36.241610738255	10	0.333400800079107	2	9	2	NaN	2	4	0.0528131511792984	0	1	NaN	11	1	11	1	120	220	320	NaN	520	0.297717694193125	2	1	NaN	2497026.9947755	NaN	2497027.9781811	2497028.49471521
13	21	0	0	90	36.1581920903955	36.241610738255	14	0.46676112011075	2	4	2	NaN	1	5	0.0528131511792984	0	1	NaN	12	1	12	1	120	220	320	NaN	520	0.193136645015329	1	1	NaN	2497029.6116976	NaN	2497030.5950924	2497031.11163265
13	21	0	0	90	36.1581920903955	36.241610738255	0	0	1	9	4	NaN	2	5	0.0528131511792984	0	1	NaN	13	1	13	1	110	210	310	NaN	510	0.22050369437784	2	1	NaN	2497032.1286513	NaN	2497033.11199	2497033.62854821
13	21	0	0	90	36.1581920903955	36.241610738255	24	0.800161920189858	2	5	1	NaN	1	5	0.0528131511792984	0	1	NaN	14	1	14	1	120	220	320	NaN	520	0.270940645132214	1	1	NaN	2497034.6621796	NaN	2497035.6455779	2497036.16213505
13	21	0	0	90	36.1581920903955	36.241610738255	22	0.733481760174036	2	11	4	NaN	2	3	0.0528131511792984	0	1	NaN	15	1	15	1	120	220	320	NaN	520	0.127279093954712	2	1	NaN	2497037.2457818	NaN	2497038.2291756	2497038.74571271
13	21	0	0	90	36.1581920903955	36.241610738255	6	0.200040480047464	2	11	6	NaN	2	3	0.0528131511792984	0	1	NaN	16	1	16	1	120	220	320	NaN	520	0.996632794383913	2	1	NaN	2497039.6959147	NaN	2497040.6794214	2497041.19595961
13	21	0	0	90	36.1581920903955	36.241610738255	13	0.433421040102839	2	5	1	NaN	1	4	0.0528131511792984	0	1	NaN	17	1	17	1	120	220	320	NaN	520	0.0103919450193644	1	1	NaN	2497043.0295665	NaN	2497044.0130835	2497044.52962926
13	21	0	0	90	36.1581920903955	36.241610738255	11	0.366740880087018	2	7	4	NaN	2	5	0.0528131511792984	0	1	NaN	18	1	18	1	120	220	320	NaN	520	0.297698345035315	2	1	NaN	2497045.3632712	NaN	2497046.34664	2497046.86318645
13	21	0	0	90	36.1581920903955	36.241610738255	25	0.833502000197768	2	2	1	NaN	1	5	0.0528131511792984	0	1	NaN	19	1	19	1	120	220	320	NaN	520	0.280993244610727	1	1	NaN	2497047.9801397	NaN	2497048.9635637	2497049.48011276
13	21	0	0	90	36.1581920903955	36.241610738255	21	0.700141680166125	2	5	5	NaN	1	5	0.0528131511792984	0	1	NaN	20	1	20	1	120	220	320	NaN	520	0.288363445084542	1	1	NaN	2497050.5804209	NaN	2497051.5638176	2497052.08035995
13	21	0	0	90	36.1581920903955	36.241610738255	16	0.533441280126572	2	7	4	NaN	2	3	0.0528131511792984	0	1	NaN	21	1	21	1	120	220	320	NaN	520	0.215751194395125	2	1	NaN	2497053.1973467	NaN	2497054.1807313	2497054.69728641
13	21	0	0	90	36.1581920903955	36.241610738255	9	0.300060720071197	2	11	1	NaN	2	5	0.0528131511792984	0	1	NaN	22	1	22	1	120	220	320	NaN	520	0.0103780953213573	2	1	NaN	2497055.7309965	NaN	2497056.7143127	2497057.23088
