subjno	age	gender	isPractice	viewdist	CmToPixX	CmToPixY	SOA_frm	SOA_time	targNum	targID	targExample	targRace	targGender	firstTargPos	contrast	familiarity	curr_staircase	iStair	TrialNum	BlockNum	blktrl	sessionNum	TC_FIXATION	TC_RSVP_START	TC_RSVP_END	TC_BLANK	TC_RESPONSE_ONSET	RT2afc	resp_2afc	acc	RSVPOnsetVBL	RSVPOnsetTime	RSVPOffsetVBL	RSVPOffsetTime	startrt_2afc
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	3	1	NaN	1	4	0.398107170553497	0	1	1	1	1	1	1	110	210	310	NaN	510	7.30158837046474	1	1	NaN	3977592.0357279	NaN	3977593.0190726	3977593.55213113
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	12	1	NaN	2	3	0.158489319246111	0	1	2	2	1	2	1	110	210	310	NaN	510	3.9500851999037	1	0	NaN	3977601.8367205	NaN	3977602.8200017	3977603.3359664
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	9	1	NaN	2	5	0.0398107170553497	0	1	3	3	1	3	1	110	210	310	NaN	510	13.5336288996041	1	0	NaN	3977608.2204454	NaN	3977609.2038942	3977609.7202607
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	2	1	NaN	1	3	0.1	0	1	4	4	1	4	1	110	210	310	NaN	510	2.40581247024238	1	1	NaN	3977624.1718776	NaN	3977625.1554035	3977625.67195433
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	12	1	NaN	2	3	0.630957344480193	0	1	5	5	1	5	1	110	210	310	NaN	510	4.52428596513346	1	0	NaN	3977629.0057134	NaN	3977629.9892225	3977630.50577183
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	9	1	NaN	2	3	0.0158489319246111	0	1	6	6	1	6	1	110	210	310	NaN	510	1.25247627496719	1	0	NaN	3977635.973195	NaN	3977636.9566024	3977637.47312802
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	11	1	NaN	2	3	0.0251188643150958	0	1	7	7	1	7	1	110	210	310	NaN	510	1.78581667551771	1	0	NaN	3977639.640221	NaN	3977640.623615	3977641.14015282
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	8	1	NaN	2	5	0.251188643150958	0	1	8	8	1	8	1	110	210	310	NaN	510	3.20104293804616	1	0	NaN	3977643.840632	NaN	3977644.8240254	3977645.34056416
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	11	1	NaN	2	5	0.398107170553497	0	1	9	9	1	9	1	110	210	310	NaN	510	3.63982552243397	1	0	NaN	3977649.4579319	NaN	3977650.4412557	3977650.95778228
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	11	1	NaN	2	5	0.630957344480193	0	1	10	10	1	10	1	110	210	310	NaN	510	4.71644687047228	1	0	NaN	3977655.5251115	NaN	3977656.5085086	3977657.02503993
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	2	1	NaN	1	4	0.158489319246111	0	1	11	11	1	11	1	110	210	310	NaN	510	2.54298647958785	1	1	NaN	3977662.6591594	NaN	3977663.6425352	3977664.15908482
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	6	1	NaN	1	5	0.251188643150958	0	1	12	12	1	12	1	110	210	310	NaN	510	3.73540731798857	1	1	NaN	3977667.6263148	NaN	3977668.6096876	3977669.12622508
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	6	1	NaN	1	3	0.0251188643150958	0	1	13	13	1	13	1	110	210	310	NaN	510	2.80898987967521	1	1	NaN	3977673.7769128	NaN	3977674.7603006	3977675.27683742
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	5	0.0630957344480193	0	1	14	14	1	14	1	110	210	310	NaN	510	0.543243137653917	2	1	NaN	3977679.0107591	NaN	3977679.9941494	3977680.51068566
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	10	1	NaN	2	4	0.1	0	1	15	15	1	15	1	110	210	310	NaN	510	1.59242367558181	1	0	NaN	3977681.9777026	NaN	3977682.9611085	3977683.47763542
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	1	1	NaN	1	3	0.0398107170553497	0	1	16	16	1	16	1	110	210	310	NaN	510	2.24689203780144	1	1	NaN	3977685.9947797	NaN	3977686.9781516	3977687.49470736
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	8	1	NaN	2	4	0.0158489319246111	0	1	17	17	1	17	1	110	210	310	NaN	510	2.08384327031672	1	0	NaN	3977690.6619074	NaN	3977691.6453139	3977692.16182263
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	3	1	NaN	1	4	0.1	0	1	18	18	1	18	1	110	210	310	NaN	510	1.27139362273738	2	0	NaN	3977695.1623257	NaN	3977696.1457164	3977696.66227318
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	12	1	NaN	2	5	0.637701821251555	0	1	19	19	1	19	1	110	210	310	NaN	510	1.43497122265399	2	1	NaN	3977698.8627698	NaN	3977699.8461023	3977700.36262958
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	5	1	NaN	1	5	0.613777440039702	0	1	20	20	1	20	1	110	210	310	NaN	510	2.53653507027775	2	0	NaN	3977702.7130981	NaN	3977703.6964936	3977704.21300893
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	4	1	NaN	1	4	0.656171955320948	0	1	21	21	1	21	1	110	210	310	NaN	510	1.12263367045671	2	0	NaN	3977707.6635717	NaN	3977708.6469647	3977709.16348813
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	3	1	NaN	1	5	0.691604807747673	0	1	22	22	1	22	1	110	210	310	NaN	510	2.2437194227241	2	0	NaN	3977711.2138916	NaN	3977712.1973108	3977712.71384538
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	8	1	NaN	2	4	0.721512041709274	0	1	23	23	1	23	1	110	210	310	NaN	510	1.5210692374967	2	1	NaN	3977715.8810418	NaN	3977716.8644411	3977717.38097296
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	9	1	NaN	2	4	0.705634382835535	0	1	24	24	1	24	1	110	210	310	NaN	510	2.35423827078193	2	1	NaN	3977719.8314294	NaN	3977720.8148384	3977721.33135393
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	4	0.688924249003682	0	1	25	25	1	25	1	110	210	310	NaN	510	1.90651447558776	2	1	NaN	3977724.6152622	NaN	3977725.5986255	3977726.11515512
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	5	1	NaN	1	3	0.671443253755127	0	1	26	26	1	26	1	110	210	310	NaN	510	2.54082298511639	2	0	NaN	3977728.949001	NaN	3977729.9324058	3977730.44892211
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	1	1	NaN	1	5	0.701067456256996	0	1	27	27	1	27	1	110	210	310	NaN	510	0.382083070464432	1	1	NaN	3977733.9161494	NaN	3977734.8995563	3977735.41607033
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	5	0.684838232007387	0	1	28	28	1	28	1	110	210	310	NaN	510	0.333838917780668	2	1	NaN	3977736.7164269	NaN	3977737.6998092	3977738.21634528
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	6	1	NaN	1	4	0.667979763380576	0	1	29	29	1	29	1	110	210	310	NaN	510	1.27117666043341	1	1	NaN	3977739.4666839	NaN	3977740.4500843	3977740.96661734
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	2	1	NaN	1	5	0.650586045995632	0	1	30	30	1	30	1	110	210	310	NaN	510	0.355219770222902	1	1	NaN	3977743.1670616	NaN	3977744.150436	3977744.66697853
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	5	0.632771954795838	0	1	31	31	1	31	1	110	210	310	NaN	510	0.331120337825269	2	1	NaN	3977745.950668	NaN	3977746.934064	3977747.45058716
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	2	1	NaN	1	3	0.614669931305152	0	1	32	32	1	32	1	110	210	310	NaN	510	0.780747837852687	1	1	NaN	3977748.7009305	NaN	3977749.6843321	3977750.20086416
29	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	5	0.596424981916371	0	1	33	33	1	33	1	110	210	310	NaN	510	0.356589970644563	2	1	NaN	3977751.9012531	NaN	3977752.8846902	3977753.40117093
