subjno	age	gender	isPractice	viewdist	CmToPixX	CmToPixY	SOA_frm	SOA_time	targNum	targID	targExample	targRace	targGender	firstTargPos	contrast	familiarity	curr_staircase	iStair	TrialNum	BlockNum	blktrl	sessionNum	TC_FIXATION	TC_RSVP_START	TC_RSVP_END	TC_BLANK	TC_RESPONSE_ONSET	RT2afc	resp_2afc	acc	RSVPOnsetVBL	RSVPOnsetTime	RSVPOffsetVBL	RSVPOffsetTime	startrt_2afc
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	12	1	NaN	2	5	0.398107170553497	0	1	1	1	1	1	1	110	210	310	NaN	510	3.23604567442089	2	1	NaN	4557786.033161	NaN	4557787.016631	4557787.54975333
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	12	1	NaN	2	5	0.1	0	1	2	2	1	2	1	110	210	310	NaN	510	2.67387747298926	1	0	NaN	4557792.267128	NaN	4557793.2505381	4557793.78370803
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	11	1	NaN	2	5	0.0398107170553497	0	1	3	3	1	3	1	110	210	310	NaN	510	4.06945242080837	2	1	NaN	4557797.3842822	NaN	4557798.3677828	4557798.88419788
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	5	1	NaN	1	3	0.0630957344480193	0	1	4	4	1	4	1	110	210	310	NaN	510	3.15253498405218	2	0	NaN	4557803.9015903	NaN	4557804.8850079	4557805.40151242
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	10	1	NaN	2	4	0.0158489319246111	0	1	5	5	1	5	1	110	210	310	NaN	510	0.905247994698584	1	0	NaN	4557809.4687427	NaN	4557810.4522999	4557810.96871641
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	6	1	NaN	1	3	0.251188643150958	0	1	6	6	1	6	1	110	210	310	NaN	510	0.393640668131411	1	1	NaN	4557812.8358939	NaN	4557813.8193298	4557814.33572213
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	6	1	NaN	1	3	0.158489319246111	0	1	7	7	1	7	1	110	210	310	NaN	510	0.545173268765211	2	0	NaN	4557815.6527231	NaN	4557816.6361199	4557817.15266573
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	12	1	NaN	2	4	0.630957344480193	0	1	8	8	1	8	1	110	210	310	NaN	510	0.545986236073077	2	1	NaN	4557818.6196924	NaN	4557819.603117	4557820.11964136
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	5	1	NaN	1	3	0.0251188643150958	0	1	9	9	1	9	1	110	210	310	NaN	510	3.70739751495421	2	0	NaN	4557821.5866426	NaN	4557822.570058	4557823.08658908
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	11	1	NaN	2	5	0.630957344480193	0	1	10	10	1	10	1	110	210	310	NaN	510	0.460934515111148	2	1	NaN	4557827.7205906	NaN	4557828.7039993	4557829.22052088
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	4	0.158489319246111	0	1	11	11	1	11	1	110	210	310	NaN	510	0.393397021107376	2	1	NaN	4557830.604214	NaN	4557831.5876178	4557832.10414858
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	2	1	NaN	1	3	0.251188643150958	0	1	12	12	1	12	1	110	210	310	NaN	510	0.0105028636753559	1	1	NaN	4557833.4211473	NaN	4557834.4045623	4557834.92109214
101	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	10	1	NaN	2	4	0.0158489319246111	0	1	13	13	1	13	1	110	210	310	NaN	510	1.43909308966249	1	0	NaN	4557835.8547293	NaN	4557836.8381454	4557837.35467331
