subjno	age	gender	isPractice	viewdist	CmToPixX	CmToPixY	SOA_frm	SOA_time	targNum	targID	targExample	targRace	targGender	firstTargPos	contrast	familiarity	curr_staircase	iStair	TrialNum	BlockNum	blktrl	sessionNum	TC_FIXATION	TC_RSVP_START	TC_RSVP_END	TC_BLANK	TC_RESPONSE_ONSET	RT2afc	resp_2afc	acc	RSVPOnsetVBL	RSVPOnsetTime	RSVPOffsetVBL	RSVPOffsetTime	startrt_2afc
25	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	8	1	NaN	2	4	0.1	0	1	1	1	1	1	1	110	210	310	NaN	510	4.05319112236612	1	0	NaN	1559898.3213216	NaN	1559899.3046782	1559899.83774948
25	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	5	1	NaN	1	3	0.158489319246111	0	1	2	2	1	2	1	110	210	310	NaN	510	1.03712241235189	1	1	NaN	1560008.6822839	NaN	1560009.6656504	1560010.18192819
25	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	4	1	NaN	1	4	0.630957344480193	0	1	3	3	1	3	1	110	210	310	NaN	510	0.681033342378214	2	0	NaN	1560012.1656622	NaN	1560013.1490741	1560013.66561536
25	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	1	1	NaN	1	3	0.0398107170553497	0	1	4	4	1	4	1	110	210	310	NaN	510	1.35599941737019	2	0	NaN	1560015.2826292	NaN	1560016.2660529	1560016.78257978
25	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	9	1	NaN	2	4	0.0251188643150958	0	1	5	5	1	5	1	110	210	310	NaN	510	0.956192774698138	2	1	NaN	1560019.0663513	NaN	1560020.0497586	1560020.56628223
25	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	9	1	NaN	2	3	0.398107170553497	0	1	6	6	1	6	1	110	210	310	NaN	510	0.531826069578528	1	0	NaN	1560022.4666869	NaN	1560023.4500771	1560023.96663013
25	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	10	1	NaN	2	5	0.0158489319246111	0	1	7	7	1	7	1	110	210	310	NaN	510	1.74966272735037	2	1	NaN	1560025.4169897	NaN	1560026.400363	1560026.91691737
25	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	1	1	NaN	1	3	0.0630957344480193	0	1	8	8	1	8	1	110	210	310	NaN	510	0.582669317256659	1	1	NaN	1560029.584067	NaN	1560030.5674684	1560031.08398178
25	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	12	1	NaN	2	4	0.251188643150958	0	1	9	9	1	9	1	110	210	310	NaN	510	1.22222046484239	2	1	NaN	1560032.5843338	NaN	1560033.5678272	1560034.08427104
25	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	3	0.0398107170553497	0	1	10	10	1	10	1	110	210	310	NaN	510	0.459950569784269	1	0	NaN	1560036.2347186	NaN	1560037.2180973	1560037.73465503
25	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	9	1	NaN	2	5	0.630957344480193	0	1	11	11	1	11	1	110	210	310	NaN	510	1.18419686984271	2	1	NaN	1560039.1183192	NaN	1560040.1017095	1560040.61824753
