subjno	age	gender	isPractice	viewdist	CmToPixX	CmToPixY	SOA_frm	SOA_time	targNum	targID	targExample	targRace	targGender	firstTargPos	contrast	familiarity	curr_staircase	iStair	TrialNum	BlockNum	blktrl	sessionNum	TC_FIXATION	TC_RSVP_START	TC_RSVP_END	TC_BLANK	TC_RESPONSE_ONSET	RT2afc	resp_2afc	acc	RSVPOnsetVBL	RSVPOnsetTime	RSVPOffsetVBL	RSVPOffsetTime	startrt_2afc
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	10	1	NaN	2	3	0.251188643150958	1	1	1	1	1	1	1	111	211	311	NaN	511	6.09150267485529	2	1	NaN	1717951.9352121	NaN	1717952.9184919	1717953.45153413
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	1	1	NaN	1	4	0.398107170553497	1	1	2	2	1	2	1	111	211	311	NaN	511	0.772612999891862	1	1	NaN	1717960.519386	NaN	1717961.5026106	1717962.018561
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	2	1	NaN	1	4	0.0398107170553497	1	1	3	3	1	3	1	111	211	311	NaN	511	0.619845417328179	2	0	NaN	1717963.7193963	NaN	1717964.7028232	1717965.21934718
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	5	1	NaN	1	4	0.0251188643150958	1	1	4	4	1	4	1	111	211	311	NaN	511	0.169304274721071	1	1	NaN	1717966.7697065	NaN	1717967.753143	1717968.26965743
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	8	1	NaN	2	4	0.158489319246111	1	1	5	5	1	5	1	111	211	311	NaN	511	1.02483236975968	1	0	NaN	1717969.3699553	NaN	1717970.3533552	1717970.86991323
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	2	1	NaN	1	4	0.0630957344480193	1	1	6	6	1	6	1	111	211	311	NaN	511	0.957816489972174	1	1	NaN	1717972.8369783	NaN	1717973.8203848	1717974.33691511
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	4	1	NaN	1	5	0.630957344480193	1	1	7	7	1	7	1	111	211	311	NaN	511	0.638607769738883	1	1	NaN	1717976.2206729	NaN	1717977.2040491	1717977.72058963
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	6	1	NaN	1	4	0.0158489319246111	1	1	8	8	1	8	1	111	211	311	NaN	511	2.63566531729884	2	0	NaN	1717979.287617	NaN	1717980.2710039	1717980.78754768
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	12	1	NaN	2	5	0.251188643150958	1	1	9	9	1	9	1	111	211	311	NaN	511	0.833289442351088	1	0	NaN	1717984.3381047	NaN	1717985.3215088	1717985.83805176
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	8	1	NaN	2	3	0.0630957344480193	1	1	10	10	1	10	1	111	211	311	NaN	511	6.1984846747946	1	0	NaN	1717987.5884313	NaN	1717988.5718446	1717989.08837123
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	11	1	NaN	2	4	0.630957344480193	1	1	11	11	1	11	1	111	211	311	NaN	511	1.95712796971202	2	1	NaN	1717996.205947	NaN	1717997.1893474	1717997.70588443
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	2	1	NaN	1	5	0.398107170553497	1	1	12	12	1	12	1	111	211	311	NaN	511	0.717342842370272	1	1	NaN	1718000.5897174	NaN	1718001.5731108	1718002.08965676
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	6	1	NaN	1	5	0.0158489319246111	1	1	13	13	1	13	1	111	211	311	NaN	511	2.36826386465691	2	0	NaN	1718003.7233468	NaN	1718004.7067521	1718005.22327814
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	3	0.1	1	1	14	14	1	14	1	111	211	311	NaN	511	0.544233464635909	1	0	NaN	1718008.5071546	NaN	1718009.4905541	1718010.00708204
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	2	1	NaN	1	5	0.0251188643150958	1	1	15	15	1	15	1	111	211	311	NaN	511	0.920906969811767	1	1	NaN	1718011.4741073	NaN	1718012.4575125	1718012.97405343
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	6	1	NaN	1	4	0.0398107170553497	1	1	16	16	1	16	1	111	211	311	NaN	511	3.41860261745751	1	1	NaN	1718014.8244372	NaN	1718015.8078455	1718016.32437098
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	8	1	NaN	2	3	0.158489319246111	1	1	17	17	1	17	1	111	211	311	NaN	511	2.67293117474765	1	0	NaN	1718020.6583492	NaN	1718021.6417205	1718022.15829233
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	10	1	NaN	2	5	0.1	1	1	18	18	1	18	1	111	211	311	NaN	511	1.26072997972369	2	1	NaN	1718025.7422737	NaN	1718026.7255871	1718027.24211892
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	9	1	NaN	2	3	0.27229518677293	1	1	19	19	1	19	1	111	211	311	NaN	511	1.72907328489237	2	1	NaN	1718029.4258857	NaN	1718030.4092816	1718030.92581062
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	2	1	NaN	1	4	0.247184109960842	1	1	20	20	1	20	1	111	211	311	NaN	511	3.72258766973391	1	1	NaN	1718033.5762806	NaN	1718034.5596901	1718035.07621653
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	4	1	NaN	1	5	0.225320358818168	1	1	21	21	1	21	1	111	211	311	NaN	511	2.01200702227652	1	1	NaN	1718039.7268898	NaN	1718040.7102756	1718041.22681938
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	3	1	NaN	1	5	0.20642712605886	1	1	22	22	1	22	1	111	211	311	NaN	511	1.4834738697391	1	1	NaN	1718044.143993	NaN	1718045.1273864	1718045.64392543
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	1	1	NaN	1	5	0.190156211603291	1	1	23	23	1	23	1	111	211	311	NaN	511	1.78312783222646	1	1	NaN	1718048.0443731	NaN	1718049.027798	1718049.54431697
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	3	1	NaN	1	4	0.176144166717776	1	1	24	24	1	24	1	111	211	311	NaN	511	2.78259949013591	1	1	NaN	1718052.2447916	NaN	1718053.228204	1718053.74473341
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	3	1	NaN	1	3	0.164046937405594	1	1	25	25	1	25	1	111	211	311	NaN	511	1.16582851740532	1	1	NaN	1718057.4453055	NaN	1718058.4287027	1718058.94523128
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	4	0.153557142501257	1	1	26	26	1	26	1	111	211	311	NaN	511	1.68659077468328	2	1	NaN	1718061.0123099	NaN	1718061.995739	1718062.51225843
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	6	1	NaN	1	3	0.144409760565721	1	1	27	27	1	27	1	111	211	311	NaN	511	1.55374417477287	1	1	NaN	1718065.1292724	NaN	1718066.1127925	1718066.62933033
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	12	1	NaN	2	4	0.136381186015755	1	1	28	28	1	28	1	111	211	311	NaN	511	0.55400808993727	2	1	NaN	1718069.1131114	NaN	1718070.0965093	1718070.61304481
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	3	0.129285094088749	1	1	29	29	1	29	1	111	211	311	NaN	511	0.474365917267278	2	1	NaN	1718072.0966432	NaN	1718073.0801539	1718073.59667898
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	8	1	NaN	2	4	0.122967186866006	1	1	30	30	1	30	1	111	211	311	NaN	511	1.34203047468327	2	1	NaN	1718074.9970162	NaN	1718075.9805137	1718076.49696613
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	5	1	NaN	1	5	0.117299925948436	1	1	31	31	1	31	1	111	211	311	NaN	511	0.983459517359734	1	1	NaN	1718078.7640571	NaN	1718079.7474638	1718080.26400088
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	1	1	NaN	1	4	0.112177760968047	1	1	32	32	1	32	1	111	211	311	NaN	511	1.23055532737635	1	1	NaN	1718082.1644038	NaN	1718083.1478073	1718083.66433357
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	4	1	NaN	1	3	0.107513030173405	1	1	33	33	1	33	1	111	211	311	NaN	511	0.540414732415229	1	1	NaN	1718085.8147505	NaN	1718086.7981723	1718087.31469617
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	9	1	NaN	2	3	0.103232540473132	1	1	34	34	1	34	1	111	211	311	NaN	511	0.805218274705112	1	0	NaN	1718088.7817132	NaN	1718089.7651354	1718090.28165463
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	4	1	NaN	1	5	0.10998794572802	1	1	35	35	1	35	1	111	211	311	NaN	511	2.61177712236531	1	1	NaN	1718092.0153665	NaN	1718092.9987562	1718093.51530578
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	12	1	NaN	2	5	0.105740038052299	1	1	36	36	1	36	1	111	211	311	NaN	511	0.761875417316332	1	0	NaN	1718097.0491817	NaN	1718098.0325952	1718098.54913178
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	10	1	NaN	2	4	0.112367030966049	1	1	37	37	1	37	1	111	211	311	NaN	511	1.03472016961314	1	0	NaN	1718100.232826	NaN	1718101.2162107	1718101.73277613
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	11	1	NaN	2	3	0.119627437176016	1	1	38	38	1	38	1	111	211	311	NaN	511	1.41584107978269	2	1	NaN	1718103.6831791	NaN	1718104.6665829	1718105.18311922
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	4	0.114902109593045	1	1	39	39	1	39	1	111	211	311	NaN	511	0.974948574788868	1	0	NaN	1718107.5002077	NaN	1718108.4836055	1718109.00016073
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	11	1	NaN	2	5	0.122185677458668	1	1	40	40	1	40	1	111	211	311	NaN	511	0.0626928175333887	2	1	NaN	1718110.9006167	NaN	1718111.883946	1718112.40049128
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	9	1	NaN	2	3	0.117402956160709	1	1	41	41	1	41	1	111	211	311	NaN	511	2.45115421223454	2	1	NaN	1718113.3841316	NaN	1718114.3675501	1718114.88405649
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	7	1	NaN	2	4	0.113087982938178	1	1	42	42	1	42	1	111	211	311	NaN	511	0.768238011980429	1	0	NaN	1718118.2512809	NaN	1718119.2346849	1718119.75120099
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	8	1	NaN	2	3	0.119699573138988	1	1	43	43	1	43	1	111	211	311	NaN	511	1.96022502239794	1	0	NaN	1718121.4349309	NaN	1718122.4183478	1718122.93485538
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	12	1	NaN	2	3	0.127134137060773	1	1	44	44	1	44	1	111	211	311	NaN	511	0.761113617336378	1	0	NaN	1718125.8020086	NaN	1718126.7854023	1718127.30194488
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	10	1	NaN	2	5	0.135603904475658	1	1	45	45	1	45	1	111	211	311	NaN	511	1.1305175172165	2	1	NaN	1718128.9690037	NaN	1718129.952401	1718130.46893018
26	99	99	1	90	36.1581920903955	36.241610738255	0	0	1	8	1	NaN	2	3	0.129963991490311	1	1	46	46	1	46	1	111	211	311	NaN	511	3.16484832740389	2	1	NaN	1718132.5026707	NaN	1718133.4860613	1718134.00261407
