subjno	age	gender	isPractice	viewdist	CmToPixX	CmToPixY	SOA_frm	SOA_time	targNum	targID	targExample	targRace	targGender	firstTargPos	contrast	familiarity	curr_staircase	iStair	TrialNum	BlockNum	blktrl	sessionNum	TC_FIXATION	TC_RSVP_START	TC_RSVP_END	TC_BLANK	TC_RESPONSE_ONSET	RT2afc	resp_2afc	acc	RSVPOnsetVBL	RSVPOnsetTime	RSVPOffsetVBL	RSVPOffsetTime	startrt_2afc
80	18	0	0	90	36.1581920903955	36.241610738255	17	0.566708464212716	2	6	4	NaN	1	4	0.0233821743229072	1	1	NaN	1	1	1	1	121	221	321	NaN	521	0.429902328178287	1	1	NaN	3362275.1395774	NaN	3362276.122838	3362276.65598007
80	18	0	0	90	36.1581920903955	36.241610738255	8	0.266686336100101	2	10	1	NaN	2	5	0.0233821743229072	1	1	NaN	2	1	2	1	121	221	321	NaN	521	1.71732977079228	2	1	NaN	3362277.93986	NaN	3362278.9231103	3362279.45625143
80	18	0	0	90	36.1581920903955	36.241610738255	13	0.433365296162665	2	3	3	NaN	1	4	0.0233821743229072	1	1	NaN	3	1	3	1	121	221	321	NaN	521	0.314114975277334	2	0	NaN	3362282.0067013	NaN	3362282.9901219	3362283.52331282
80	18	0	0	90	36.1581920903955	36.241610738255	18	0.600044256225228	2	5	1	NaN	1	3	0.0233821743229072	1	1	NaN	4	1	4	1	121	221	321	NaN	521	2.70490241795778	1	1	NaN	3362284.6569523	NaN	3362285.6403503	3362286.15690398
80	18	0	0	90	36.1581920903955	36.241610738255	16	0.533372672200203	2	7	3	NaN	2	5	0.0233821743229072	1	1	NaN	5	1	5	1	121	221	321	NaN	521	6.15169311780483	2	1	NaN	3362289.6740635	NaN	3362290.6575191	3362291.17405868
80	18	0	0	90	36.1581920903955	36.241610738255	15	0.50003688018769	2	4	3	NaN	1	3	0.0233821743229072	1	1	NaN	6	1	6	1	121	221	321	NaN	521	1.97804837068543	2	0	NaN	3362298.1916289	NaN	3362299.1750103	3362299.69157153
80	18	0	0	90	36.1581920903955	36.241610738255	11	0.36669371213764	2	9	1	NaN	2	5	0.0233821743229072	1	1	NaN	7	1	7	1	121	221	321	NaN	521	1.13342432305217	1	0	NaN	3362302.4919138	NaN	3362303.4754404	3362303.99199138
80	18	0	0	90	36.1581920903955	36.241610738255	15	0.50003688018769	2	7	5	NaN	2	4	0.0233821743229072	1	1	NaN	8	1	8	1	121	221	321	NaN	521	1.89124592300504	1	0	NaN	3362305.9423893	NaN	3362306.9257829	3362307.44233248
80	18	0	0	90	36.1581920903955	36.241610738255	22	0.733387424275279	2	4	1	NaN	1	4	0.0233821743229072	1	1	NaN	9	1	9	1	121	221	321	NaN	521	0.817902822978795	1	1	NaN	3362310.1594661	NaN	3362311.1428597	3362311.65941978
80	18	0	0	90	36.1581920903955	36.241610738255	7	0.233350544087589	2	3	3	NaN	1	3	0.0233821743229072	1	1	NaN	10	1	10	1	121	221	321	NaN	521	0.380069465842098	1	1	NaN	3362313.2931031	NaN	3362314.2764969	3362314.79304753
80	18	0	0	90	36.1581920903955	36.241610738255	18	0.600044256225228	2	3	4	NaN	1	3	0.0233821743229072	1	1	NaN	11	1	11	1	121	221	321	NaN	521	3.10417692316696	1	1	NaN	3362315.9933105	NaN	3362316.9768346	3362317.49332058
80	18	0	0	90	36.1581920903955	36.241610738255	0	0	1	4	5	NaN	1	3	0.0233821743229072	1	1	NaN	12	1	12	1	111	211	311	NaN	511	0.998779870569706	2	0	NaN	3362321.410435	NaN	3362322.3939572	3362322.91051793
80	18	0	0	90	36.1581920903955	36.241610738255	6	0.200014752075076	2	3	1	NaN	1	5	0.0233821743229072	1	1	NaN	13	1	13	1	121	221	321	NaN	521	0.250193622894585	1	1	NaN	3362324.7275596	NaN	3362325.7109534	3362326.22751058
80	18	0	0	90	36.1581920903955	36.241610738255	7	0.233350544087589	2	10	6	NaN	2	5	0.0233821743229072	1	1	NaN	14	1	14	1	121	221	321	NaN	521	0.969673870131373	2	1	NaN	3362327.5278309	NaN	3362328.5112269	3362329.02778263
80	18	0	0	90	36.1581920903955	36.241610738255	19	0.633380048237741	2	6	5	NaN	1	5	0.0233821743229072	1	1	NaN	15	1	15	1	121	221	321	NaN	521	0.326337422709912	1	1	NaN	3362330.8114892	NaN	3362331.7948841	3362332.31144598
80	18	0	0	90	36.1581920903955	36.241610738255	6	0.200014752075076	2	3	6	NaN	1	4	0.0233821743229072	1	1	NaN	16	1	16	1	121	221	321	NaN	521	0.179775670170784	1	1	NaN	3362333.4617562	NaN	3362334.4452072	3362334.96170323
80	18	0	0	90	36.1581920903955	36.241610738255	20	0.666715840250254	2	9	5	NaN	2	5	0.0233821743229072	1	1	NaN	17	1	17	1	121	221	321	NaN	521	0.143440170679241	1	0	NaN	3362335.9619897	NaN	3362336.9453944	3362337.46194153
80	18	0	0	90	36.1581920903955	36.241610738255	11	0.36669371213764	2	5	5	NaN	1	5	0.0233821743229072	1	1	NaN	18	1	18	1	121	221	321	NaN	521	0.356624613050371	2	0	NaN	3362338.4289067	NaN	3362339.4122983	3362339.92884739
80	18	0	0	90	36.1581920903955	36.241610738255	21	0.700051632262766	2	5	6	NaN	1	5	0.0233821743229072	1	1	NaN	19	1	19	1	121	221	321	NaN	521	0.585847322829068	1	1	NaN	3362341.0958603	NaN	3362342.0792165	3362342.59579178
80	18	0	0	90	36.1581920903955	36.241610738255	12	0.400029504150152	2	12	4	NaN	2	3	0.0233821743229072	1	1	NaN	20	1	20	1	121	221	321	NaN	521	0.173559218179435	1	0	NaN	3362343.9959953	NaN	3362344.979519	3362345.49606108
80	18	0	0	90	36.1581920903955	36.241610738255	20	0.666715840250254	2	12	5	NaN	2	4	0.0233821743229072	1	1	NaN	21	1	21	1	121	221	321	NaN	521	2.93739712284878	2	1	NaN	3362346.4963763	NaN	3362347.4797771	3362347.99632118
80	18	0	0	90	36.1581920903955	36.241610738255	25	0.833394800312817	2	7	4	NaN	2	5	0.0233821743229072	1	1	NaN	22	1	22	1	121	221	321	NaN	521	1.73422612342983	2	1	NaN	3362351.7635492	NaN	3362352.7469353	3362353.26349578
80	18	0	0	90	36.1581920903955	36.241610738255	23	0.766723216287792	2	9	6	NaN	2	5	0.0233821743229072	1	1	NaN	23	1	23	1	121	221	321	NaN	521	0.363553422968835	2	1	NaN	3362355.8138895	NaN	3362356.7973468	3362357.31390288
80	18	0	0	90	36.1581920903955	36.241610738255	7	0.233350544087589	2	7	5	NaN	2	3	0.0233821743229072	1	1	NaN	24	1	24	1	121	221	321	NaN	521	3.45615807035938	2	1	NaN	3362358.4975416	NaN	3362359.4809292	3362359.99749463
80	18	0	0	90	36.1581920903955	36.241610738255	25	0.833394800312817	2	11	5	NaN	2	5	0.0233821743229072	1	1	NaN	25	1	25	1	121	221	321	NaN	521	1.76029942277819	2	1	NaN	3362364.2813909	NaN	3362365.2648512	3362365.78140088
