subjno	age	gender	isPractice	viewdist	CmToPixX	CmToPixY	SOA_frm	SOA_time	targNum	targID	targExample	targRace	targGender	firstTargPos	contrast	familiarity	curr_staircase	iStair	TrialNum	BlockNum	blktrl	sessionNum	TC_FIXATION	TC_RSVP_START	TC_RSVP_END	TC_BLANK	TC_RESPONSE_ONSET	RT2afc	resp_2afc	acc	RSVPOnsetVBL	RSVPOnsetTime	RSVPOffsetVBL	RSVPOffsetTime	startrt_2afc
58	21	1	0	90	36.1581920903955	36.241610738255	11	0.366691643968225	2	11	5	NaN	2	5	0.19294284117267	1	1	NaN	1	1	1	1	121	221	321	NaN	521	0.589996074326336	2	1	NaN	4909715.2971935	NaN	4909716.2804594	4909716.81360343
58	21	1	0	90	36.1581920903955	36.241610738255	21	0.700047683939338	2	5	1	NaN	1	5	0.19294284117267	1	1	NaN	2	1	2	1	121	221	321	NaN	521	0.487074868753552	2	0	NaN	4909718.2640433	NaN	4909719.2474291	4909719.78055783
58	21	1	0	90	36.1581920903955	36.241610738255	23	0.76671889193356	2	2	5	NaN	1	4	0.19294284117267	1	1	NaN	3	1	3	1	121	221	321	NaN	521	0.877829869277775	1	1	NaN	4909721.5142365	NaN	4909722.4975566	4909723.01421003
58	21	1	0	90	36.1581920903955	36.241610738255	25	0.833390099927783	2	3	1	NaN	1	5	0.19294284117267	1	1	NaN	4	1	4	1	121	221	321	NaN	521	0.5410544751212	1	1	NaN	4909724.7145879	NaN	4909725.697985	4909726.21452592
58	21	1	0	90	36.1581920903955	36.241610738255	24	0.800054495930672	2	9	5	NaN	2	4	0.19294284117267	1	1	NaN	5	1	5	1	121	221	321	NaN	521	0.494023021310568	2	1	NaN	4909727.881545	NaN	4909728.8650008	4909729.38151048
58	21	1	0	90	36.1581920903955	36.241610738255	6	0.200013623982668	2	7	3	NaN	2	5	0.19294284117267	1	1	NaN	6	1	6	1	121	221	321	NaN	521	0.312584669329226	2	1	NaN	4909731.215191	NaN	4909732.1986028	4909732.71516753
58	21	1	0	90	36.1581920903955	36.241610738255	6	0.200013623982668	2	4	3	NaN	1	4	0.19294284117267	1	1	NaN	7	1	7	1	121	221	321	NaN	521	0.382452121935785	1	1	NaN	4909733.8654788	NaN	4909734.8488824	4909735.36544718
58	21	1	0	90	36.1581920903955	36.241610738255	9	0.300020435974002	2	4	4	NaN	1	3	0.19294284117267	1	1	NaN	8	1	8	1	121	221	321	NaN	521	1.51419992186129	1	1	NaN	4909736.5658151	NaN	4909737.549142	4909738.06569108
58	21	1	0	90	36.1581920903955	36.241610738255	23	0.76671889193356	2	5	2	NaN	1	5	0.19294284117267	1	1	NaN	9	1	9	1	121	221	321	NaN	521	1.13602886907756	1	1	NaN	4909740.3994501	NaN	4909741.3828576	4909741.89940203
58	21	1	0	90	36.1581920903955	36.241610738255	13	0.433362851962447	2	2	3	NaN	1	3	0.19294284117267	1	1	NaN	10	1	10	1	121	221	321	NaN	521	0.678191721439362	1	1	NaN	4909743.8497951	NaN	4909744.8331999	4909745.34974768
